Unnamed: 0,text,label,clean_text
237,"Don't want to ruin the spirit of the mood , but are n't Russians for the most part Orthodox Christian , and they have a different day for Christmas ?",0,dont want ruin spirit mood nt russian part orthodox christian differ day christma
238,"I think it is January 6'th or 7'th , not the same as us .",0,think januari th th us
239,Because the communist party was almost all jew out to kill any gentile that stood in their way or had property that the jew - communist wanted .,1,communist parti almost jew kill gentil stood way properti jew communist want
240,"Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .",1,coupl befriend negroid negroid tri burn coupl home nnn report newsroom forum mobli coupl say neighbor tri set apart fire report irika sargent last updat pm mobli coupl say neighbor tri set apart fire localtvcom mobil pensacola news entertain video busi search shop happen make friend spearchuck
241,"http://www.newnation.vg/forums/showthread.php?p=325910 Coach Accused Of Fondling Student Student 's Mother Alerts Deputies After Finding Note POSTED : Monday , March 8 , 2010 UPDATED : 9 : 42 am EST March 9 , 2010 * * * Pedophile Alert * * * Robert Bennett. http://www.clickorlando.com/educatio...82/detail.html",0,httpwwwnewnationvgforumsshowthreadphpp coach accus fondl student student mother alert deputi find note post monday march updat est march pedophil alert robert bennett httpwwwclickorlandocomeducatiodetailhtml
242,Just got turned on to a website from a friend of mine .,0,got turn websit friend mine
243,Shows some interesting statistics about the jew rats ...,1,show interest statist jew rat
244,http://ifamericaknew.org/,0,httpifamericakneworg
245,It's sort of like the Black computer genius that only appears with any ubiquity on television or in the cinema .,0,sort like black comput geniu appear ubiqu televis cinema
246,"I know they 're probably out there , but I 've never met a Black IT professional who was n't exclusively in sales .",0,know probabl never met black profession nt exclus sale
247,Have you ever heard about death mask of Franco ?,0,ever heard death mask franco
248,"One day I have seen it on EBay , but I 'm not sure about authenticity of the mask .",0,one day seen ebay sure authent mask
249,Is this group in Sweden genuine or are they thieves who steal money but never send the goods you order ?,0,group sweden genuin thiev steal money never send good order
250,Can any Swedish comrades tell me about them ?,0,swedish comrad tell
251,"She is white but looks somewhat below average for a white Swedish girl , I think .",0,white look somewhat averag white swedish girl think
252,Why do the Swedes hide their best looking females ?,0,swede hide best look femal
253,I must just say before this thread possibly dies that I have great fear that without action the cause will die along with the rise of multiculturatism,0,must say thread possibl die great fear without action caus die along rise multiculturat
255,"My Norwegian uncle has been visiting , and he has shared with us some things about Christmas celebrated in Norway ...",0,norwegian uncl visit share us thing christma celebr norway
256,Interesting .,0,interest
257,"I also have been talking to a person from Denmark , and I learned about gingerbread , dancing around the tree , and the various customs of Jul ( Dinner , place presents under the tree , desert , dance around tree , open presents ) .",0,also talk person denmark learn gingerbread danc around tree variou custom jul dinner place present tree desert danc around tree open present
258,"I found it to be pretty interesting , and I hope you all had a Gædelig jul !",0,found pretti interest hope gdelig jul
259,Ca n't wait until tomorrow !,0,ca nt wait tomorrow
260,I had actualy written th epost for last summer but had to cancel my trip ... so it is 2005 !!! ok every body cool ? * L * Shann 2508,0,actuali written th epost last summer cancel trip ok everi bodi cool l shann
261,"LOL, ok I give up I just had never heard that specific word before and it was n't in my dictionary .",0,lol ok give never heard specif word nt dictionari
262,And since I 'm not really Sture Allén or Horace Engdahl I ca n't say if it 's in Svenska Akademins Ordlista .,0,sinc realli sture alln horac engdahl ca nt say svenska akademin ordlista
263,i think some of you are a bit wrong on this one since Our Race Is Our Nation when will you learn ?,0,think bit wrong one sinc race nation learn
264,It makes me so damn angry that the swedes ca n't see it !!!,0,make damn angri swede ca nt see
265,The blacks and browns are detroying sweden and nobody does anything about it ! : madex : madex : madex,1,black brown detroy sweden nobodi anyth madex madex madex
266,"The only thing manipulated here are the minds of few foreigners , who reckon they can live amongest superiour , pagan blood .",1,thing manipul mind foreign reckon live amongest superiour pagan blood
268,What say you of Jotunheim ?,0,say jotunheim
269,Do you have any figures on this ?,0,figur
270,I 'm pretty sure that tens of billions are sent abroad every year even though 50 + % stays in Sweden .,0,pretti sure ten billion sent abroad everi year even though stay sweden
271,"Hmm... let 's try again , viewing by number of asylum seekers per 1,000 population .",0,hmm let tri view number asylum seeker per popul
272,These are much more important in my estimation .,0,much import estim
273,"For instance , the U.S. lets in about 900,000 people legally every year , while Canada lets in about 225,000 .",0,instanc us let peopl legal everi year canada let
274,"However , in per-capita rates , U.S. legal immigration is at about 3 per 1,000 annually , while for Canada it 's about 7 .",0,howev percapita rate us legal immigr per annual canada
275,"Thus , shockingly , Canada may actually achieve a non-white majority before the U.S. does .",0,thu shockingli canada may actual achiev nonwhit major us
276,"Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !",1,denmark assum popul million good job denmark
277,Let 's see it get down to zero !,0,let see get zero
278,"Norway : 3.3 ( 2001 ) , 3.9 ( 2002 ) , 3.5 ( 2003 ) , 1.8 ( 2004 ) . ( assuming population of 4.5 million ) Sweden : 2.6 ( 2001 ) , 3.7 ( 2002 ) , 3.5 ( 2003 ) , 2.6 ( 2004 ) . ( assuming population of 8.9 million ) Iceland is at about 0.2 .",0,norway assum popul million sweden assum popul million iceland
279,"Finland , however , used to be very low , but it 's now higher than Denmark and nearly as high as Norway .",0,finland howev use low higher denmark nearli high norway
280,"By per capita take-ins , Norway was the worst in 2001 , but apparently the Norwegians cracked down in 2004 and they 're now lower than Sweden 's rate .",0,per capita takein norway worst appar norwegian crack lower sweden rate
281,Aragorn,0,aragorn
282,That is good news When i was in Norge ..,0,good news norg
283,The only Blacks i saw were Somalies .. and they 're a cross mix of Black and Arabs .,0,black saw somali cross mix black arab
284,"No, it 's not possible .",0,possibl
285,Read the earlier posts and see that there are still lots of non-whites coming to Denmark .,0,read earlier post see still lot nonwhit come denmark
286,I do n't dare to look at them !,0,nt dare look
287,You should see what my grandma 's hair looked like 50 years ago ...,0,see grandma hair look like year ago
288,"Eldritch and myself went early to the harbour , but all the boats were cancelled on account of rough weather .",0,eldritch went earli harbour boat cancel account rough weather
289,"One day , brother ... one day .",0,one day brother one day
290,I've seen on the web he is making a new horror film called `` it waits '' but cant find that much about it,0,ive seen web make new horror film call wait cant find much
